payment_id,order_id,payment_date,payment_amount,payment_status
PAY002624,O002807,2026-09-29,113596.57,PAID
PAY002625,O002808,2026-10-17,526884.29,PAID
PAY002626,O002809,2026-10-02,172247.11,PARTIAL
PAY002627,O002810,2026-09-23,87407.37,PAID
PAY002628,O002811,2026-10-11,24223.65,PARTIAL
PAY002629,O002812,2026-10-10,11235.09,PAID
PAY002630,O002813,2026-10-09,4312.9,PAID
PAY002631,O002814,2026-10-08,4668.97,PAID
PAY002632,O002815,2026-10-21,24595.2,PAID
PAY002633,O002816,2026-10-04,46596.85,PAID
PAY002634,O002817,2026-10-01,4422.83,PARTIAL
PAY002635,O002818,2026-10-08,33219.42,PAID
PAY002636,O002819,2026-10-08,15124.63,PAID
PAY002637,O002820,2026-10-02,28373.65,PAID
PAY002638,O002821,2026-10-09,14197.05,PARTIAL
PAY002639,O002823,2026-10-24,7963.6,PAID
PAY002640,O002824,2026-10-27,187236.24,PAID
PAY002641,O002825,2026-11-20,110522.55,PAID
PAY002642,O002826,2026-11-26,18376.45,PARTIAL
PAY002643,O002828,2026-10-29,5225.36,PAID
PAY002644,O002829,2026-10-31,111522.55,PARTIAL
PAY002645,O002830,2026-11-19,25569.2,PAID
PAY002646,O002831,2026-11-03,59954.64,PAID
PAY002647,O002832,2026-11-07,39905.53,PAID
PAY002648,O002833,2026-11-29,20176.24,PAID
PAY002649,O002835,2026-11-01,96882.88,PAID
PAY002650,O002836,2026-11-06,175168.85,PAID
PAY002651,O002837,2026-11-13,111871.0,PAID
PAY002652,O002838,2026-11-22,135706.32,PAID
PAY002653,O002839,2026-11-08,433132.9,PAID
PAY002654,O002840,2026-11-25,205326.14,PAID
PAY002655,O002841,2026-11-15,30858.24,PAID
PAY002656,O002842,2026-11-19,155704.74,PAID
PAY002657,O002843,2026-11-04,381632.73,PAID
PAY002658,O002844,2026-11-20,116602.35,PAID
PAY002659,O002845,2026-11-03,6359.48,PARTIAL
PAY002660,O002846,2026-11-05,7977.86,PARTIAL
PAY002661,O002847,2026-11-05,12534.98,PARTIAL
PAY002662,O002848,2026-11-16,46645.68,PAID
PAY002663,O002849,2026-11-26,7256.16,PAID
PAY002664,O002850,2026-11-17,3985.43,PAID
PAY002665,O002851,2026-11-10,24591.1,PAID
PAY002666,O002852,2026-10-31,51744.1,PAID
PAY002667,O002853,2026-11-23,46367.11,PAID
PAY002668,O002854,2026-10-26,2197.26,PARTIAL
PAY002669,O002855,2026-11-21,68761.09,PAID
PAY002670,O002856,2026-11-02,17845.39,PAID
PAY002671,O002857,2026-11-21,25942.89,PAID
PAY002672,O002858,2026-11-04,29392.86,PAID
PAY002673,O002859,2026-11-06,27707.35,PAID
PAY002674,O002860,2026-11-24,14858.31,PAID
PAY002675,O002861,2026-11-29,26945.31,PAID
PAY002676,O002862,2026-10-26,9877.79,PAID
PAY002677,O002863,2026-10-31,1668.19,PARTIAL
PAY002678,O002864,2026-11-19,10700.56,PAID
PAY002679,O002865,2026-11-17,24185.39,PARTIAL
PAY002680,O002866,2026-11-19,240478.74,PAID
PAY002681,O002867,2026-11-12,164850.71,PAID
PAY002682,O002868,2026-11-17,126014.26,PAID
PAY002683,O002869,2026-11-19,74162.43,PARTIAL
PAY002684,O002870,2026-11-04,235367.29,PAID
PAY002685,O002871,2026-11-10,80622.15,PARTIAL
PAY002686,O002872,2026-10-26,159380.77,PAID
PAY002687,O002873,2026-11-01,74115.15,PARTIAL
PAY002688,O002874,2026-11-08,314721.23,PAID
PAY002689,O002875,2026-11-30,136713.04,PAID
PAY002690,O002876,2026-11-11,159671.42,PAID
PAY002691,O002877,2026-11-10,229301.55,PAID
PAY002692,O002878,2026-11-02,103422.74,PAID
PAY002693,O002879,2026-10-30,73218.71,PARTIAL
PAY002694,O002880,2026-10-27,298023.99,PAID
PAY002695,O002881,2026-11-05,41187.06,PAID
PAY002696,O002882,2026-11-07,376273.11,PAID
PAY002697,O002883,2026-11-11,176382.37,PAID
PAY002698,O002884,2026-10-27,146001.27,PARTIAL
PAY002699,O002885,2026-10-18,111280.14,PAID
PAY002700,O002887,2026-10-16,149507.66,PAID
PAY002701,O002888,2026-10-14,256047.74,PAID
PAY002702,O002889,2026-11-26,49054.19,PAID
PAY002703,O002890,2026-10-20,19735.64,PAID
PAY002704,O002891,2026-11-16,10384.32,PARTIAL
PAY002705,O002892,2026-11-08,42603.81,PAID
PAY002706,O002894,2026-10-28,4632.73,PAID
PAY002707,O002895,2026-11-23,9299.0,PARTIAL
PAY002708,O002896,2026-11-04,10685.82,PAID
PAY002709,O002897,2026-11-02,9446.1,PAID
PAY002710,O002898,2026-12-05,13481.78,PARTIAL
PAY002711,O002899,2026-11-08,36396.63,PAID
PAY002712,O002900,2026-11-22,38747.85,PAID
PAY002713,O002901,2026-10-26,27431.23,PAID
PAY002714,O002902,2026-10-22,37875.36,PAID
PAY002715,O002903,2026-11-27,9972.52,PAID
PAY002716,O002904,2026-11-08,5274.33,PAID
PAY002717,O002905,2026-10-12,34634.06,PAID
PAY002718,O002907,2026-10-30,7159.99,PAID
PAY002719,O002908,2026-11-01,2924.31,PAID
PAY002720,O002909,2026-10-26,186855.77,PAID
PAY002721,O002910,2026-11-28,334927.19,PAID
PAY002722,O002911,2026-10-28,70772.94,PARTIAL
PAY002723,O002912,2026-11-23,63560.64,PAID
PAY002724,O002913,2026-10-24,30131.35,PARTIAL
PAY002725,O002914,2026-11-18,26600.13,PARTIAL
PAY002726,O002915,2026-11-16,213996.0,PAID
PAY002727,O002916,2026-11-11,16528.9,PARTIAL
PAY002728,O002917,2026-11-22,21775.42,PAID
PAY002729,O002918,2026-10-30,28560.73,PAID
PAY002730,O002919,2026-11-08,23635.55,PARTIAL
PAY002731,O002920,2026-10-26,16342.96,PAID
PAY002732,O002922,2026-11-15,8824.47,PARTIAL
PAY002733,O002923,2026-11-29,2442.48,PAID
PAY002734,O002924,2026-11-28,309982.48,PAID
PAY002735,O002925,2026-11-06,131977.28,PARTIAL
PAY002736,O002926,2026-10-20,396804.19,PAID
PAY002737,O002928,2026-11-08,84634.81,PAID
PAY002738,O002929,2026-11-14,284155.04,PAID
PAY002739,O002930,2026-10-30,9626.26,PAID
PAY002740,O002931,2026-11-18,105091.99,PAID
PAY002741,O002932,2026-10-13,90225.7,PAID
PAY002742,O002933,2026-11-06,657569.88,PAID
PAY002743,O002934,2026-11-11,370244.77,PAID
PAY002744,O002935,2026-11-18,128828.29,PAID
PAY002745,O002936,2026-11-12,18123.89,PAID
PAY002746,O002937,2026-11-10,15670.95,PARTIAL
PAY002747,O002938,2026-11-08,26479.42,PAID
PAY002748,O002939,2026-11-24,5530.21,PAID
PAY002749,O002940,2026-11-17,57548.54,PAID
PAY002750,O002941,2026-11-04,17884.19,PAID
PAY002751,O002943,2026-10-12,40745.28,PAID
PAY002752,O002944,2026-10-21,35038.1,PAID
PAY002753,O002945,2026-10-30,38419.29,PAID
PAY002754,O002946,2026-12-06,26568.52,PAID
PAY002755,O002947,2026-11-21,23466.1,PAID
PAY002756,O002948,2026-12-25,241669.99,PAID
PAY002757,O002949,2026-12-28,98433.73,PAID
PAY002758,O002950,2026-12-21,134255.8,PAID
PAY002759,O002951,2026-12-06,152168.17,PAID
PAY002760,O002952,2026-12-20,207939.46,PAID
PAY002761,O002953,2026-12-15,195308.77,PAID
PAY002762,O002954,2026-11-25,110016.77,PARTIAL
PAY002763,O002955,2026-12-14,5180.12,PAID
PAY002764,O002956,2026-12-24,236713.35,PAID
PAY002765,O002957,2026-12-07,6001.23,PAID
PAY002766,O002958,2026-12-19,135553.1,PAID
PAY002767,O002959,2026-12-30,114813.9,PAID
PAY002768,O002960,2026-12-07,23070.87,PAID
PAY002769,O002961,2027-01-01,62682.4,PARTIAL
PAY002770,O002963,2026-12-18,60660.73,PAID
PAY002771,O002964,2026-12-19,182490.64,PAID
PAY002772,O002965,2026-12-24,206040.22,PAID
PAY002773,O002966,2026-12-22,401861.5,PAID
PAY002774,O002967,2026-12-10,370405.12,PAID
PAY002775,O002968,2026-12-21,259619.43,PAID
PAY002776,O002969,2026-12-06,385928.84,PAID
PAY002777,O002970,2026-12-07,72214.37,PAID
PAY002778,O002971,2026-11-25,219749.74,PAID
PAY002779,O002972,2026-11-16,335539.88,PAID
PAY002780,O002973,2027-01-01,15659.5,PAID
PAY002781,O002974,2026-12-20,50871.6,PAID
PAY002782,O002975,2026-11-27,23373.59,PAID
PAY002783,O002976,2026-12-31,18824.71,PARTIAL
PAY002784,O002977,2026-12-12,21926.2,PAID
PAY002785,O002979,2026-12-16,14393.83,PAID
PAY002786,O002980,2026-12-09,29895.39,PAID
PAY002787,O002982,2026-12-04,52641.52,PAID
PAY002788,O002983,2026-12-13,19745.16,PAID
PAY002789,O002984,2027-01-05,29230.6,PAID
PAY002790,O002985,2026-12-07,5884.72,PAID
PAY002791,O002986,2026-12-18,928.7,PAID
PAY002792,O002987,2026-12-23,35370.57,PAID
PAY002793,O002988,2026-11-22,636.7,PAID
PAY002794,O002989,2026-12-15,33777.74,PAID
PAY002795,O002990,2026-12-03,37947.0,PAID
PAY002796,O002991,2026-11-27,12864.52,PAID
PAY002797,O002992,2026-12-10,12082.81,PAID
PAY002798,O002993,2026-11-17,47655.82,PARTIAL
PAY002799,O002994,2026-12-23,51407.08,PAID
PAY002800,O002995,2026-12-26,103920.32,PARTIAL
PAY002801,O002996,2026-12-14,22108.7,PAID
PAY002802,O002997,2026-12-11,290302.45,PAID
PAY002803,O002998,2026-12-13,41382.1,PARTIAL
PAY002804,O002999,2026-11-22,113158.45,PARTIAL
PAY002805,O003000,2026-12-20,124566.74,PAID
PAY002806,O003001,2026-12-06,187685.41,PAID
PAY002807,O003002,2026-12-18,56998.27,PARTIAL
PAY002808,O003003,2026-12-07,177595.65,PAID
PAY002809,O003004,2026-12-11,43796.5,PARTIAL
PAY002810,O003005,2026-12-21,63183.34,PARTIAL
PAY002811,O003006,2026-12-07,162783.37,PARTIAL
PAY002812,O003007,2026-11-25,313887.48,PAID
PAY002813,O003008,2026-12-31,51908.78,PAID
PAY002814,O003009,2026-12-17,81300.85,PAID
PAY002815,O003010,2026-12-13,29370.66,PAID
PAY002816,O003011,2026-12-01,348789.9,PAID
PAY002817,O003012,2026-11-23,69530.12,PAID
PAY002818,O003013,2026-12-08,354275.23,PAID
PAY002819,O003014,2026-12-21,126048.63,PAID
PAY002820,O003015,2026-12-24,454626.28,PAID
PAY002821,O003016,2026-12-11,357157.58,PAID
PAY002822,O003017,2026-12-22,172741.15,PAID
PAY002823,O003018,2026-12-17,307304.9,PAID
PAY002824,O003019,2026-12-18,13292.54,PARTIAL
PAY002825,O003020,2026-11-22,15047.74,PAID
PAY002826,O003021,2026-12-20,11677.99,PARTIAL
PAY002827,O003022,2026-12-16,16207.63,PAID
PAY002828,O003023,2026-12-14,27032.59,PAID
PAY002829,O003024,2026-11-22,17481.33,PAID
PAY002830,O003025,2026-12-19,34867.33,PAID
PAY002831,O003026,2026-12-01,11696.88,PAID
PAY002832,O003027,2026-11-25,35093.72,PARTIAL
PAY002833,O003028,2026-11-11,8918.15,PARTIAL
PAY002834,O003029,2026-12-02,15258.62,PAID
PAY002835,O003030,2026-11-20,23255.96,PAID
PAY002836,O003031,2026-12-22,13775.18,PAID
PAY002837,O003032,2026-12-17,47781.07,PAID
PAY002838,O003033,2026-11-26,14440.54,PAID
PAY002839,O003034,2026-12-06,10104.23,PAID
PAY002840,O003035,2026-11-25,35495.42,PAID
PAY002841,O003036,2026-11-28,12875.87,PARTIAL
PAY002842,O003037,2026-11-20,11121.88,PAID
PAY002843,O003038,2026-12-03,7970.99,PARTIAL
PAY002844,O003039,2026-12-19,13050.37,PARTIAL
PAY002845,O003040,2026-11-30,285709.81,PAID
PAY002846,O003041,2026-11-27,380042.13,PAID
PAY002847,O003042,2026-12-02,17096.45,PAID
PAY002848,O003043,2026-12-10,83517.43,PARTIAL
PAY002849,O003044,2026-12-05,172011.79,PARTIAL
PAY002850,O003045,2026-12-09,138339.89,PAID
PAY002851,O003046,2026-12-01,90225.06,PARTIAL
PAY002852,O003048,2026-12-20,307050.65,PAID
PAY002853,O003049,2026-12-10,479296.98,PAID
PAY002854,O003050,2026-12-01,139434.66,PAID
PAY002855,O003051,2026-12-26,5836.65,PAID
PAY002856,O003052,2026-12-08,37304.01,PAID
PAY002857,O003053,2026-11-25,16392.85,PAID
PAY002858,O003054,2026-12-10,17056.14,PAID
PAY002859,O003055,2026-11-30,26068.25,PAID
PAY002860,O003056,2026-12-08,25570.31,PAID
PAY002861,O003057,2027-01-03,34297.14,PAID
PAY002862,O003058,2026-12-06,30427.65,PAID
PAY002863,O003059,2026-11-29,8071.69,PAID
PAY002864,O003060,2026-12-16,164913.52,PAID
PAY002865,O003061,2026-12-11,402610.64,PAID
PAY002866,O003062,2026-12-05,290403.55,PAID
PAY002867,O003063,2026-12-04,145008.4,PAID
PAY002868,O003064,2026-11-28,129884.06,PARTIAL
PAY002869,O003065,2026-12-07,99794.03,PAID
PAY002870,O003066,2026-12-21,7368.11,PAID
PAY002871,O003067,2026-11-27,44625.14,PAID
PAY002872,O003068,2026-11-26,77738.37,PAID
PAY002873,O003069,2026-12-01,213944.9,PAID
PAY002874,O003070,2026-12-16,87198.62,PAID
PAY002875,O003071,2026-12-06,81841.04,PAID
PAY002876,O003072,2026-12-16,236169.37,PAID
PAY002877,O003073,2026-12-21,301244.03,PAID
PAY002878,O003074,2026-12-04,26147.4,PAID
PAY002879,O003075,2026-12-31,26926.26,PAID
PAY002880,O003076,2026-12-15,36498.02,PAID
PAY002881,O003077,2026-11-15,16385.37,PARTIAL
PAY002882,O003078,2026-12-02,18428.13,PAID
PAY002883,O003079,2026-12-15,2824.86,PAID
PAY002884,O003080,2026-12-04,23161.45,PAID
PAY002885,O003081,2026-12-23,34260.04,PAID
PAY002886,O003082,2026-11-29,25503.42,PAID
PAY002887,O003083,2026-11-20,25159.04,PAID
PAY002888,O003084,2026-12-20,7091.7,PARTIAL
PAY002889,O003085,2026-12-06,6525.35,PAID
PAY002890,O003086,2027-01-27,100055.27,PAID
PAY002891,O003087,2026-12-28,89125.87,PARTIAL
PAY002892,O003088,2027-01-17,76429.37,PAID
PAY002893,O003089,2026-12-25,16040.79,PARTIAL
PAY002894,O003090,2027-01-17,167529.8,PAID
PAY002895,O003091,2026-12-16,81009.01,PAID
PAY002896,O003093,2027-01-11,94224.02,PAID
PAY002897,O003094,2027-01-01,58069.82,PAID
PAY002898,O003095,2027-01-19,199417.35,PAID
PAY002899,O003096,2026-12-29,20216.26,PAID
PAY002900,O003097,2026-12-29,64235.79,PARTIAL
PAY002901,O003098,2027-01-13,65639.77,PARTIAL
PAY002902,O003099,2027-01-27,219544.43,PAID
PAY002903,O003100,2027-01-27,148399.39,PAID
PAY002904,O003101,2026-12-26,67587.87,PAID
PAY002905,O003102,2027-01-17,256806.67,PAID
PAY002906,O003103,2027-01-18,23396.37,PAID
PAY002907,O003104,2027-01-02,46135.4,PAID
PAY002908,O003105,2027-01-10,284376.24,PAID
PAY002909,O003106,2027-01-25,73880.77,PAID
PAY002910,O003107,2027-01-11,214851.97,PAID
PAY002911,O003108,2026-12-30,144462.21,PAID
PAY002912,O003110,2027-01-06,16111.3,PAID
PAY002913,O003111,2027-01-18,22359.99,PARTIAL
PAY002914,O003112,2026-12-26,22212.53,PAID
PAY002915,O003113,2027-01-15,5199.79,PARTIAL
PAY002916,O003114,2027-01-05,33630.51,PAID
PAY002917,O003115,2027-01-05,18854.52,PARTIAL
PAY002918,O003116,2026-12-13,18856.98,PAID
PAY002919,O003117,2027-01-04,26771.85,PAID
PAY002920,O003118,2027-01-21,57114.27,PAID
PAY002921,O003119,2027-01-09,31264.35,PAID
PAY002922,O003120,2027-01-25,30632.43,PAID
PAY002923,O003121,2026-12-14,43433.78,PAID
PAY002924,O003122,2027-01-01,8547.03,PARTIAL
PAY002925,O003123,2027-01-30,16925.41,PAID
PAY002926,O003125,2027-01-10,31488.48,PAID
PAY002927,O003126,2026-12-28,19291.04,PAID
PAY002928,O003127,2027-01-11,31670.91,PAID
PAY002929,O003128,2027-01-14,24246.33,PAID
PAY002930,O003129,2027-01-06,16698.77,PAID
PAY002931,O003130,2026-12-24,31582.66,PAID
PAY002932,O003131,2026-12-26,13814.38,PAID
PAY002933,O003133,2027-01-10,9745.83,PARTIAL
PAY002934,O003134,2027-01-18,15344.29,PAID
PAY002935,O003135,2027-01-03,32241.42,PAID
PAY002936,O003136,2027-01-22,112981.97,PAID
PAY002937,O003137,2027-01-10,268414.5,PAID
PAY002938,O003139,2027-01-25,38635.79,PAID
PAY002939,O003140,2027-01-02,22879.32,PAID
PAY002940,O003141,2026-12-20,54037.34,PARTIAL
PAY002941,O003142,2027-01-19,60175.56,PAID
PAY002942,O003143,2027-01-10,170922.16,PAID
PAY002943,O003144,2027-01-23,127426.44,PAID
PAY002944,O003145,2027-01-15,34742.25,PARTIAL
PAY002945,O003146,2026-12-16,21514.9,PARTIAL
PAY002946,O003147,2026-12-22,6692.45,PARTIAL
PAY002947,O003148,2026-12-17,191998.8,PARTIAL
PAY002948,O003149,2027-01-22,98924.22,PAID
PAY002949,O003150,2027-01-07,54413.73,PARTIAL
PAY002950,O003151,2027-01-27,186844.87,PAID
PAY002951,O003152,2026-12-24,68990.48,PARTIAL
PAY002952,O003153,2027-01-23,219911.85,PAID
PAY002953,O003154,2027-01-16,139186.09,PAID
PAY002954,O003155,2026-12-27,159250.62,PAID
PAY002955,O003156,2027-01-22,81853.51,PAID
PAY002956,O003157,2026-12-12,18365.18,PARTIAL
PAY002957,O003158,2027-01-16,145008.52,PAID
PAY002958,O003159,2027-01-28,125056.22,PAID
PAY002959,O003160,2027-01-10,138073.46,PAID
PAY002960,O003161,2027-01-10,179334.86,PAID
PAY002961,O003162,2027-01-28,333592.71,PAID
PAY002962,O003163,2026-12-24,100253.88,PAID
PAY002963,O003164,2027-01-07,552812.09,PAID
PAY002964,O003165,2027-01-24,34872.16,PAID
PAY002965,O003166,2026-12-24,9162.39,PARTIAL
PAY002966,O003167,2027-01-25,18187.12,PAID
PAY002967,O003168,2027-01-01,17676.46,PAID
PAY002968,O003169,2027-01-19,8601.81,PAID
PAY002969,O003170,2027-01-29,27515.22,PAID
PAY002970,O003171,2026-12-20,54025.87,PAID
PAY002971,O003172,2027-01-08,2634.93,PARTIAL
PAY002972,O003173,2027-01-25,64649.95,PAID
PAY002973,O003174,2027-01-06,17124.14,PARTIAL
PAY002974,O003175,2026-12-16,30347.14,PAID
PAY002975,O003176,2026-12-28,11616.62,PAID
PAY002976,O003177,2027-01-17,9645.87,PAID
PAY002977,O003178,2027-01-26,3974.95,PAID
PAY002978,O003179,2027-01-18,53926.64,PAID
PAY002979,O003180,2027-01-03,6128.41,PARTIAL
PAY002980,O003181,2027-01-12,13911.49,PAID
PAY002981,O003182,2026-12-26,10889.57,PARTIAL
PAY002982,O003183,2027-01-01,11078.45,PARTIAL
PAY002983,O003184,2026-12-20,26147.5,PAID
PAY002984,O003185,2027-01-29,13439.29,PAID
PAY002985,O003186,2027-02-05,11440.79,PAID
PAY002986,O003187,2027-01-18,7842.55,PAID
PAY002987,O003188,2026-12-30,125598.43,PAID
PAY002988,O003189,2027-02-02,99977.83,PAID
PAY002989,O003190,2027-01-10,203771.02,PAID
PAY002990,O003192,2027-01-17,120381.0,PAID
PAY002991,O003193,2026-12-30,249984.9,PAID
PAY002992,O003194,2027-01-13,167915.44,PAID
PAY002993,O003195,2027-01-19,109811.63,PARTIAL
PAY002994,O003196,2027-01-19,108995.42,PAID
PAY002995,O003197,2027-01-08,23763.32,PAID
PAY002996,O003198,2026-12-20,82964.95,PAID
PAY002997,O003199,2027-01-13,47170.76,PAID
PAY002998,O003200,2027-01-23,22013.82,PAID
PAY002999,O003201,2027-01-18,28829.7,PAID
PAY003000,O003202,2026-12-22,64522.2,PAID
PAY003001,O003203,2027-01-09,23116.35,PAID
PAY003002,O003204,2027-01-14,17749.5,PAID
PAY003003,O003205,2026-12-31,10401.57,PARTIAL
PAY003004,O003206,2027-01-10,11724.64,PAID
PAY003005,O003207,2027-01-06,9263.77,PARTIAL
PAY003006,O003209,2027-01-18,5898.24,PARTIAL
PAY003007,O003210,2026-12-22,3461.91,PAID
PAY003008,O003211,2027-01-10,169859.09,PAID
PAY003009,O003212,2027-01-10,104786.91,PARTIAL
PAY003010,O003213,2026-12-20,118817.56,PAID
PAY003011,O003214,2027-01-03,73627.5,PARTIAL
PAY003012,O003215,2027-01-15,24531.05,PAID
PAY003013,O003216,2027-01-21,191834.26,PAID
PAY003014,O003218,2027-01-25,427239.05,PAID
PAY003015,O003219,2027-01-15,95348.33,PARTIAL
PAY003016,O003220,2027-01-12,348614.81,PAID
PAY003017,O003221,2027-01-24,137738.79,PAID
PAY003018,O003222,2027-01-20,207014.94,PAID
PAY003019,O003223,2027-01-27,156098.79,PAID
PAY003020,O003225,2026-12-19,79841.09,PAID
PAY003021,O003226,2026-12-30,27641.76,PAID
PAY003022,O003227,2026-12-16,38972.95,PAID
PAY003023,O003228,2027-01-31,3668.14,PAID
PAY003024,O003229,2027-01-03,40067.49,PAID
PAY003025,O003230,2026-12-27,36090.9,PAID
PAY003026,O003231,2027-01-08,25751.12,PAID
PAY003027,O003232,2027-01-11,35734.5,PAID
PAY003028,O003233,2027-01-02,19596.09,PARTIAL
PAY003029,O003234,2027-01-08,7554.7,PARTIAL
PAY003030,O003236,2026-12-18,18554.92,PAID
PAY003031,O003237,2027-01-30,23101.11,PARTIAL
PAY003032,O003238,2027-01-16,801.14,PAID
