order_item_id,order_id,product_id,quantity,unit_price,discount_amount,net_amount
OI0001918,O000959,P016,88,126.11,1315.3,9782.38
OI0001919,O000960,P017,55,309.57,71.44,16954.91
OI0001920,O000960,P018,72,282.28,1017.76,19306.4
OI0001921,O000960,P013,59,210.81,772.44,11665.35
OI0001922,O000961,P013,49,206.44,437.13,9678.43
OI0001923,O000962,P019,49,128.73,163.67,6144.1
OI0001924,O000962,P021,51,227.75,1012.45,10602.8
OI0001925,O000962,P020,20,234.1,198.52,4483.48
OI0001926,O000963,P020,26,223.37,536.24,5271.38
OI0001927,O000963,P022,81,212.74,1381.5,15850.44
OI0001928,O000964,P022,81,226.22,1171.21,17152.61
OI0001929,O000964,P022,111,209.05,2434.59,20769.96
OI0001930,O000965,P024,60,201.73,1286.15,10817.65
OI0001931,O000965,P021,90,211.03,1371.69,17621.01
OI0001932,O000966,P026,50,171.72,594.88,7991.12
OI0001933,O000966,P026,44,158.69,38.43,6943.93
OI0001934,O000966,P029,54,132.23,124.09,7016.33
OI0001935,O000967,P003,26,814.73,1090.29,20092.69
OI0001936,O000968,P004,39,1428.01,3697.33,51995.06
OI0001937,O000968,P006,29,1283.6,547.21,36677.19
OI0001938,O000969,P004,81,1493.28,1171.77,119783.91
OI0001939,O000970,P007,17,1627.93,1474.59,26200.22
OI0001940,O000970,P008,88,1432.64,4890.68,121181.64
OI0001941,O000971,P008,76,1348.18,5889.82,96571.86
OI0001942,O000971,P009,70,2203.88,4294.07,149977.53
OI0001943,O000971,P011,63,2145.04,618.78,134518.74
OI0001944,O000972,P017,52,284.78,228.51,14580.05
OI0001945,O000972,P015,89,272.7,231.95,24038.35
OI0001946,O000972,P017,23,278.93,420.28,5995.11
OI0001947,O000973,P014,5,174.97,69.2,805.65
OI0001948,O000973,P014,116,188.23,116.65,21718.03
OI0001949,O000974,P015,36,254.48,381.82,8779.46
OI0001950,O000975,P014,27,175.96,142.63,4608.29
OI0001951,O000976,P022,12,223.26,201.27,2477.85
OI0001952,O000976,P022,53,235.91,179.45,12323.78
OI0001953,O000976,P024,14,225.13,119.5,3032.32
OI0001954,O000977,P021,32,214.22,252.45,6602.59
OI0001955,O000977,P021,12,221.02,5.06,2647.18
OI0001956,O000977,P021,34,218.85,761.94,6678.96
OI0001957,O000978,P030,25,156.77,447.66,3471.59
OI0001958,O000979,P005,64,1046.38,2849.26,64119.06
OI0001959,O000979,P001,6,1645.52,808.34,9064.78
OI0001960,O000979,P003,38,897.86,3274.91,30843.77
OI0001961,O000980,P003,47,815.55,3478.63,34852.22
OI0001962,O000980,P003,20,854.89,1307.65,15790.15
OI0001963,O000980,P004,111,1598.19,17128.94,160270.15
OI0001964,O000981,P005,86,910.39,7494.74,70798.8
OI0001965,O000982,P004,8,1421.72,929.06,10444.7
OI0001966,O000982,P004,108,1533.94,13029.03,152636.49
OI0001967,O000983,P006,12,1202.63,382.82,14048.74
OI0001968,O000983,P003,80,852.79,7449.51,60773.69
OI0001969,O000983,P004,10,1431.09,189.69,14121.21
OI0001970,O000984,P001,18,1598.74,1157.23,27620.09
OI0001971,O000985,P003,79,902.58,2379.34,68924.48
OI0001972,O000985,P006,111,1180.35,3303.38,127715.47
OI0001973,O000985,P003,7,852.23,229.83,5735.78
OI0001974,O000986,P004,68,1587.86,9159.1,98815.38
OI0001975,O000986,P005,85,926.77,7571.14,71204.31
OI0001976,O000987,P002,60,1928.46,10349.25,105358.35
OI0001977,O000987,P004,85,1407.42,12652.11,106978.59
OI0001978,O000987,P006,7,1234.09,424.56,8214.07
OI0001979,O000988,P004,116,1578.49,16763.26,166341.58
OI0001980,O000988,P002,63,1988.56,13922.09,111357.19
OI0001981,O000988,P005,40,1019.89,3192.64,37602.96
OI0001982,O000989,P007,74,1664.16,442.05,122705.79
OI0001983,O000989,P008,95,1493.62,7069.44,134824.46
OI0001984,O000990,P008,11,1365.25,619.67,14398.08
OI0001985,O000991,P012,65,2056.06,6247.81,127396.09
OI0001986,O000991,P010,23,1691.46,4259.03,34644.55
OI0001987,O000992,P009,63,1962.87,12485.26,111175.55
OI0001988,O000992,P012,73,2136.95,1733.28,154264.07
OI0001989,O000992,P009,16,1912.77,186.77,30417.55
OI0001990,O000993,P008,36,1508.66,2079.28,52232.48
OI0001991,O000993,P007,57,1508.31,9883.73,76089.94
OI0001992,O000993,P010,61,1778.63,6331.31,102165.12
OI0001993,O000994,P017,21,301.21,522.91,5802.5
OI0001994,O000995,P016,113,119.32,145.58,13337.58
OI0001995,O000996,P013,90,214.24,1578.32,17703.28
OI0001996,O000996,P017,79,284.18,2196.49,20253.73
OI0001997,O000996,P014,65,192.82,1283.47,11249.83
OI0001998,O000997,P015,110,258.66,3389.91,25062.69
OI0001999,O000998,P015,97,277.26,2669.22,24225.0
OI0002000,O000998,P014,73,180.79,1306.06,11891.61
OI0002001,O000998,P015,53,248.58,292.34,12882.4
OI0002002,O000999,P018,33,274.61,837.38,8224.75
OI0002003,O001000,P017,80,280.02,1159.53,21242.07
OI0002004,O001001,P023,107,231.24,385.14,24357.54
OI0002005,O001001,P020,104,224.1,445.33,22861.07
OI0002006,O001002,P024,70,197.08,303.14,13492.46
OI0002007,O001003,P022,56,235.83,802.7,12403.78
OI0002008,O001004,P021,35,239.46,299.73,8081.37
OI0002009,O001004,P021,37,227.87,23.04,8408.15
OI0002010,O001004,P019,78,138.18,303.59,10474.45
OI0002011,O001005,P023,89,232.6,2108.22,18593.18
OI0002012,O001006,P021,117,224.01,50.58,26158.59
OI0002013,O001006,P021,69,208.71,1215.2,13185.79
OI0002014,O001006,P019,17,141.59,181.36,2225.67
OI0002015,O001007,P021,117,222.7,1807.08,24248.82
OI0002016,O001007,P024,102,226.15,630.04,22437.26
OI0002017,O001007,P022,96,208.55,655.5,19365.3
OI0002018,O001008,P025,90,207.06,1552.48,17082.92
OI0002019,O001009,P030,49,145.92,424.55,6725.53
OI0002020,O001009,P026,47,168.57,71.4,7851.39
OI0002021,O001010,P026,42,159.36,233.57,6459.55
OI0002022,O001010,P025,59,193.8,943.86,10490.34
OI0002023,O001011,P029,104,135.68,1148.59,12962.13
OI0002024,O001011,P029,114,132.68,1458.59,13666.93
OI0002025,O001012,P002,97,1814.0,7706.49,168251.51
OI0002026,O001012,P001,115,1571.89,5327.14,175440.21
OI0002027,O001012,P004,97,1540.65,13042.4,136400.65
OI0002028,O001013,P003,18,908.81,1543.39,14815.19
OI0002029,O001013,P003,60,898.61,3526.71,50389.89
OI0002030,O001013,P003,54,873.09,1549.22,45597.64
OI0002031,O001014,P006,85,1179.99,1103.4,99195.75
OI0002032,O001015,P002,26,1949.98,1248.73,49450.75
OI0002033,O001015,P005,88,1045.71,9132.17,82890.31
OI0002034,O001016,P005,69,925.68,840.01,63031.91
OI0002035,O001016,P004,16,1437.36,1972.91,21024.85
OI0002036,O001016,P004,56,1584.79,8930.65,79817.59
OI0002037,O001017,P001,9,1604.35,835.84,13603.31
OI0002038,O001018,P005,103,951.01,8564.72,89389.31
OI0002039,O001019,P010,31,1669.6,6054.08,45703.52
OI0002040,O001020,P009,89,2092.2,4427.02,181778.78
OI0002041,O001021,P009,99,1984.75,20893.94,175596.31
OI0002042,O001022,P008,75,1361.13,1596.24,100488.51
OI0002043,O001022,P011,9,2062.56,2161.84,16401.2
OI0002044,O001022,P010,87,1560.72,3753.99,132028.65
OI0002045,O001023,P008,77,1425.94,1967.96,107829.42
OI0002046,O001023,P012,14,2180.19,3185.7,27336.96
OI0002047,O001024,P015,74,248.57,573.3,17820.88
OI0002048,O001025,P018,99,266.96,48.93,26380.11
OI0002049,O001025,P018,87,289.47,443.28,24740.61
OI0002050,O001025,P018,113,291.64,2163.45,30791.87
OI0002051,O001026,P016,49,127.29,59.86,6177.35
OI0002052,O001027,P013,7,201.75,57.49,1354.76
OI0002053,O001028,P018,7,251.02,14.86,1742.28
OI0002054,O001029,P018,83,274.77,314.33,22491.58
OI0002055,O001029,P018,80,260.49,1185.32,19653.88
OI0002056,O001030,P016,27,119.16,83.25,3134.07
OI0002057,O001031,P017,18,271.7,88.24,4802.36
OI0002058,O001031,P017,12,267.91,48.58,3166.34
OI0002059,O001032,P020,81,245.27,1470.99,18395.88
OI0002060,O001032,P021,115,222.35,679.29,24890.96
OI0002061,O001033,P023,8,203.96,32.76,1598.92
OI0002062,O001033,P021,78,231.43,1623.33,16428.21
OI0002063,O001034,P022,69,234.87,1249.18,14956.85
OI0002064,O001034,P024,61,198.09,943.88,11139.61
OI0002065,O001035,P020,107,240.7,1167.35,24587.55
OI0002066,O001035,P022,28,225.89,402.19,5922.73
OI0002067,O001036,P020,64,228.52,793.43,13831.85
OI0002068,O001037,P026,107,170.26,2088.8,16129.02
OI0002069,O001037,P029,94,118.64,157.28,10994.88
OI0002070,O001038,P028,21,127.46,289.19,2387.47
OI0002071,O001038,P029,9,118.31,94.19,970.6
OI0002072,O001039,P029,84,136.33,389.76,11061.96
OI0002073,O001040,P005,32,955.5,847.79,29728.21
OI0002074,O001041,P002,13,1961.07,1551.34,23942.57
OI0002075,O001041,P005,11,1013.31,910.72,10235.69
OI0002076,O001041,P005,25,1003.76,439.5,24654.5
OI0002077,O001042,P004,83,1567.31,3786.95,126299.78
OI0002078,O001043,P008,27,1530.6,4015.46,37310.74
OI0002079,O001043,P007,105,1561.44,19193.52,144757.68
OI0002080,O001044,P011,36,2149.19,438.09,76932.75
OI0002081,O001044,P008,112,1418.87,10366.3,148547.14
OI0002082,O001045,P017,59,296.53,1174.97,16320.3
OI0002083,O001045,P014,34,189.53,439.49,6004.53
OI0002084,O001046,P014,78,175.68,619.02,13084.02
OI0002085,O001046,P014,13,196.84,18.71,2540.21
OI0002086,O001047,P015,43,259.48,856.09,10301.55
OI0002087,O001048,P014,100,177.14,947.82,16766.18
OI0002088,O001048,P018,89,256.42,122.14,22699.24
OI0002089,O001049,P021,18,221.94,192.33,3802.59
OI0002090,O001050,P021,18,230.87,239.74,3915.92
OI0002091,O001050,P019,31,130.72,93.76,3958.56
OI0002092,O001050,P021,111,212.85,149.95,23476.4
OI0002093,O001051,P022,40,224.22,79.81,8888.99
OI0002094,O001051,P020,116,237.86,674.27,26917.49
OI0002095,O001052,P021,30,228.2,737.21,6108.79
OI0002096,O001053,P030,114,146.36,937.65,15747.39
OI0002097,O001053,P027,98,90.27,1035.44,7811.02
OI0002098,O001054,P004,98,1632.95,5480.01,154549.09
OI0002099,O001054,P005,40,1000.2,2424.11,37583.89
OI0002100,O001055,P005,110,998.04,11219.0,98565.4
OI0002101,O001056,P005,107,980.08,1029.73,103838.83
OI0002102,O001057,P003,40,888.59,1251.2,34292.4
OI0002103,O001057,P005,42,929.7,1191.78,37855.62
OI0002104,O001058,P012,92,2021.39,6484.26,179483.62
OI0002105,O001059,P014,17,186.2,130.26,3035.14
OI0002106,O001059,P014,22,187.51,458.93,3666.29
OI0002107,O001059,P015,37,266.86,254.43,9619.39
OI0002108,O001060,P013,37,191.0,369.14,6697.86
OI0002109,O001061,P014,79,186.3,1274.14,13443.56
OI0002110,O001061,P018,100,259.74,1960.91,24013.09
OI0002111,O001062,P018,71,254.02,1254.97,16780.45
OI0002112,O001063,P022,51,239.39,292.79,11916.1
OI0002113,O001064,P020,96,246.34,647.68,23000.96
OI0002114,O001064,P022,85,239.08,1006.58,19315.22
OI0002115,O001064,P019,104,131.43,1283.22,12385.5
OI0002116,O001065,P024,115,225.79,1776.25,24189.6
OI0002117,O001066,P030,72,150.33,390.96,10432.8
OI0002118,O001067,P006,74,1154.71,2780.54,82668.0
OI0002119,O001067,P004,70,1618.88,1213.19,112108.41
OI0002120,O001067,P003,96,923.06,9204.43,79409.33
OI0002121,O001068,P002,44,1796.47,2992.94,76051.74
OI0002122,O001068,P005,87,914.58,256.96,79311.5
OI0002123,O001068,P006,29,1235.94,517.39,35324.87
OI0002124,O001069,P006,56,1148.83,3918.68,60415.8
OI0002125,O001069,P002,9,1968.75,970.26,16748.49
OI0002126,O001070,P005,119,1030.34,2174.74,120435.72
OI0002127,O001070,P001,66,1575.68,3918.98,100075.9
OI0002128,O001071,P001,11,1563.37,562.25,16634.82
OI0002129,O001072,P011,118,2338.11,4931.66,270965.32
OI0002130,O001072,P012,96,1903.02,18723.51,163966.41
OI0002131,O001073,P009,113,2205.09,13046.73,236128.44
OI0002132,O001073,P010,21,1779.35,544.36,36821.99
OI0002133,O001073,P010,25,1546.89,3119.31,35552.94
OI0002134,O001074,P009,18,2134.78,422.99,38003.05
OI0002135,O001074,P011,71,2198.93,3753.02,152371.01
OI0002136,O001074,P012,17,2030.34,2755.25,31760.53
OI0002137,O001075,P009,101,1913.42,14516.71,178738.71
OI0002138,O001076,P016,76,119.56,270.54,8816.02
OI0002139,O001077,P018,59,284.04,1204.39,15553.97
OI0002140,O001077,P015,70,274.04,1691.0,17491.8
OI0002141,O001077,P013,22,198.56,87.56,4280.76
OI0002142,O001078,P014,64,182.44,885.75,10790.41
OI0002143,O001078,P014,47,188.34,555.63,8296.35
OI0002144,O001079,P014,103,199.2,1601.62,18915.98
OI0002145,O001080,P013,81,204.59,1830.83,14740.96
OI0002146,O001080,P017,116,294.23,2369.84,31760.84
OI0002147,O001081,P015,53,275.53,457.47,14145.62
OI0002148,O001082,P014,27,201.87,265.14,5185.35
OI0002149,O001082,P013,68,200.85,837.02,12820.78
OI0002150,O001083,P017,10,274.36,282.21,2461.39
OI0002151,O001083,P017,52,292.11,1457.04,13732.68
OI0002152,O001084,P017,104,289.46,3305.23,26798.61
OI0002153,O001085,P023,105,210.63,981.64,21134.51
OI0002154,O001085,P021,106,218.26,435.02,22700.54
OI0002155,O001086,P019,107,127.58,22.97,13628.09
OI0002156,O001087,P019,27,141.93,404.08,3428.03
OI0002157,O001087,P019,50,136.62,590.37,6240.63
OI0002158,O001087,P021,42,222.76,512.52,8843.4
OI0002159,O001088,P024,51,208.95,126.51,10529.94
OI0002160,O001089,P020,84,253.4,48.03,21237.57
OI0002161,O001089,P023,15,218.56,296.97,2981.43
OI0002162,O001089,P023,47,203.2,575.29,8975.11
OI0002163,O001090,P021,30,238.47,406.67,6747.43
OI0002164,O001091,P021,57,219.27,790.09,11708.3
OI0002165,O001091,P020,54,228.68,51.21,12297.51
OI0002166,O001092,P021,40,213.78,773.73,7777.47
OI0002167,O001092,P020,65,236.85,88.53,15306.72
OI0002168,O001092,P020,56,243.53,353.25,13284.43
OI0002169,O001093,P025,20,214.83,187.6,4109.0
OI0002170,O001093,P028,78,111.79,409.5,8310.12
OI0002171,O001094,P029,24,117.76,209.19,2617.05
OI0002172,O001094,P026,59,160.64,843.49,8634.27
OI0002173,O001094,P027,5,92.1,54.99,405.51
OI0002174,O001095,P029,68,117.74,57.37,7948.95
OI0002175,O001095,P030,74,155.52,146.72,11361.76
OI0002176,O001095,P029,41,134.32,7.91,5499.21
OI0002177,O001096,P028,63,117.75,231.65,7186.6
OI0002178,O001096,P029,65,128.99,130.12,8254.23
OI0002179,O001097,P002,35,1905.76,1424.54,65277.06
OI0002180,O001098,P004,105,1481.4,11974.64,143572.36
OI0002181,O001099,P003,74,839.02,5788.14,56299.34
OI0002182,O001099,P005,32,991.9,254.86,31485.94
OI0002183,O001100,P005,95,942.47,5806.87,83727.78
OI0002184,O001100,P002,6,1839.42,495.86,10540.66
OI0002185,O001101,P002,61,1733.16,2190.89,103531.87
OI0002186,O001102,P001,79,1461.81,13837.96,101645.03
OI0002187,O001102,P003,79,914.35,5984.7,66248.95
OI0002188,O001102,P004,75,1418.31,9679.49,96693.76
OI0002189,O001103,P011,54,2179.16,3748.01,113926.63
OI0002190,O001103,P008,62,1383.41,10168.84,75602.58
OI0002191,O001103,P011,80,2122.93,14532.67,155301.73
OI0002192,O001104,P011,26,2043.68,1926.27,51209.41
OI0002193,O001105,P007,64,1527.24,11456.18,86287.18
OI0002194,O001106,P014,29,199.36,666.95,5114.49
OI0002195,O001106,P016,16,118.75,56.54,1843.46
OI0002196,O001106,P018,35,256.29,554.39,8415.76
OI0002197,O001107,P015,27,261.05,645.53,6402.82
OI0002198,O001107,P014,116,180.15,1010.59,19886.81
OI0002199,O001108,P017,96,289.8,3007.23,24813.57
OI0002200,O001108,P016,102,122.31,1295.69,11179.93
OI0002201,O001109,P018,11,282.54,274.79,2833.15
OI0002202,O001109,P016,119,124.9,86.01,14777.09
OI0002203,O001110,P017,70,274.44,1373.73,17837.07
OI0002204,O001110,P014,108,201.77,986.5,20804.66
OI0002205,O001111,P020,73,251.2,2012.66,16324.94
OI0002206,O001111,P022,63,218.17,803.18,12941.53
OI0002207,O001111,P020,51,243.65,173.49,12252.66
OI0002208,O001112,P020,75,247.96,1192.46,17404.54
OI0002209,O001112,P024,88,215.04,1152.61,17770.91
OI0002210,O001113,P024,84,202.2,45.31,16939.49
OI0002211,O001113,P024,67,199.51,1119.15,12248.02
OI0002212,O001114,P024,55,196.21,531.55,10260.0
OI0002213,O001114,P019,78,129.8,1155.3,8969.1
OI0002214,O001115,P023,10,222.78,37.95,2189.85
OI0002215,O001115,P021,50,223.54,616.23,10560.77
OI0002216,O001116,P023,75,213.46,1898.41,14111.09
OI0002217,O001116,P019,33,138.34,383.06,4182.16
OI0002218,O001117,P029,44,117.83,164.34,5020.18
OI0002219,O001117,P026,67,177.15,108.77,11760.28
OI0002220,O001117,P025,101,201.44,49.09,20296.35
OI0002221,O001118,P025,108,213.1,2649.79,20365.01
OI0002222,O001118,P026,80,171.11,257.62,13431.18
OI0002223,O001119,P003,108,881.36,451.75,94735.13
OI0002224,O001120,P002,37,1910.58,1244.19,69447.27
OI0002225,O001120,P001,15,1573.7,2327.72,21277.78
OI0002226,O001120,P002,91,1779.64,481.73,161465.51
OI0002227,O001121,P003,20,913.56,2128.76,16142.44
OI0002228,O001122,P003,33,927.97,460.95,30162.06
OI0002229,O001122,P003,59,801.62,4498.65,42796.93
OI0002230,O001122,P005,57,1033.78,2565.25,56360.21
OI0002231,O001123,P002,84,1773.41,17005.43,131961.01
OI0002232,O001123,P006,32,1282.47,621.63,40417.41
OI0002233,O001124,P007,71,1688.5,5716.84,114166.66
OI0002234,O001124,P012,73,2166.08,5160.64,152963.2
OI0002235,O001124,P011,67,2153.22,5333.28,138932.46
OI0002236,O001125,P010,13,1653.24,311.73,21180.39
OI0002237,O001125,P010,91,1572.6,15974.04,127132.56
OI0002238,O001126,P008,43,1375.23,268.78,58866.11
OI0002239,O001127,P014,23,173.97,377.59,3623.72
OI0002240,O001127,P015,58,286.39,922.56,15688.06
OI0002241,O001128,P018,114,285.4,1566.64,30968.96
OI0002242,O001129,P016,79,120.05,275.58,9208.37
OI0002243,O001130,P018,11,270.15,230.99,2740.66
OI0002244,O001130,P018,8,272.29,35.79,2142.53
OI0002245,O001130,P016,100,118.92,558.63,11333.37
OI0002246,O001131,P013,58,212.33,229.39,12085.75
OI0002247,O001131,P017,77,276.34,1171.79,20106.39
OI0002248,O001131,P016,26,121.09,227.56,2920.78
OI0002249,O001132,P024,88,224.85,1760.49,18026.31
OI0002250,O001132,P019,32,131.55,296.09,3913.51
OI0002251,O001132,P019,46,129.87,256.94,5717.08
OI0002252,O001133,P022,13,219.54,65.51,2788.51
OI0002253,O001134,P022,20,230.27,166.21,4439.19
OI0002254,O001134,P024,98,214.67,2246.11,18791.55
OI0002255,O001134,P021,116,221.87,1283.57,24453.35
OI0002256,O001135,P027,47,99.37,263.92,4406.47
OI0002257,O001135,P028,86,117.93,904.09,9237.89
OI0002258,O001135,P027,98,89.57,96.66,8681.2
OI0002259,O001136,P026,83,178.08,487.94,14292.7
OI0002260,O001136,P029,104,136.39,605.44,13579.12
OI0002261,O001136,P025,19,214.29,112.11,3959.4
OI0002262,O001137,P006,60,1308.07,8606.86,69877.34
OI0002263,O001137,P006,61,1254.32,5000.52,71513.0
OI0002264,O001137,P002,119,1878.63,3073.56,220483.41
OI0002265,O001138,P003,86,849.95,2752.61,70343.09
OI0002266,O001138,P001,99,1610.29,5830.19,153588.52
OI0002267,O001138,P002,93,1775.01,12727.59,152348.34
OI0002268,O001139,P004,27,1432.66,1077.7,37604.12
OI0002269,O001139,P006,47,1139.43,2691.85,50861.36
OI0002270,O001139,P004,68,1519.49,9258.15,94067.17
OI0002271,O001140,P011,30,2272.89,4784.28,63402.42
OI0002272,O001140,P008,62,1522.91,1077.27,93343.15
OI0002273,O001141,P013,82,212.54,1583.95,15844.33
OI0002274,O001141,P017,96,305.97,2039.25,27333.87
OI0002275,O001142,P016,35,121.78,277.26,3985.04
OI0002276,O001142,P014,70,197.09,1324.8,12471.5
OI0002277,O001142,P018,57,272.92,544.72,15011.72
OI0002278,O001143,P018,75,264.63,76.8,19770.45
OI0002279,O001143,P016,102,126.12,226.59,12637.65
OI0002280,O001143,P016,51,114.22,264.54,5560.68
OI0002281,O001144,P018,47,268.12,96.36,12505.28
OI0002282,O001144,P018,75,254.18,1479.96,17583.54
OI0002283,O001145,P024,41,226.96,16.84,9288.52
OI0002284,O001145,P019,30,126.33,187.24,3602.66
OI0002285,O001146,P024,83,215.72,843.47,17061.29
OI0002286,O001147,P028,103,114.94,1281.67,10557.15
OI0002287,O001147,P026,33,163.36,314.33,5076.55
OI0002288,O001147,P028,45,115.23,5.43,5179.92
OI0002289,O001148,P003,119,819.82,3739.13,93819.45
OI0002290,O001149,P002,59,1897.59,4956.88,107000.93
OI0002291,O001149,P003,71,827.5,1441.79,57310.71
OI0002292,O001149,P006,22,1149.6,3003.58,22287.62
OI0002293,O001150,P004,6,1436.09,605.1,8011.44
OI0002294,O001150,P002,5,1836.17,46.54,9134.31
OI0002295,O001151,P003,51,811.56,2676.08,38713.48
OI0002296,O001151,P001,111,1621.58,2394.01,177601.37
OI0002297,O001151,P006,15,1158.61,1558.76,15820.39
OI0002298,O001152,P002,84,1959.82,4959.2,159665.68
OI0002299,O001153,P002,23,1730.53,4755.33,35046.86
OI0002300,O001154,P008,35,1524.22,2765.98,50581.72
OI0002301,O001155,P011,61,2144.98,15549.85,115293.93
OI0002302,O001155,P008,70,1372.77,5698.18,90395.72
OI0002303,O001155,P012,69,2035.49,9341.45,131107.36
OI0002304,O001156,P010,74,1642.67,13674.47,107883.11
OI0002305,O001156,P012,53,2002.34,312.23,105811.79
OI0002306,O001156,P009,46,1996.3,394.79,91435.01
OI0002307,O001157,P007,48,1572.53,725.53,74755.91
OI0002308,O001158,P016,84,119.02,206.47,9791.21
OI0002309,O001158,P017,5,271.3,72.66,1283.84
OI0002310,O001158,P016,92,121.94,771.02,10447.46
OI0002311,O001159,P015,93,266.08,1560.11,23185.33
OI0002312,O001160,P015,55,279.17,375.5,14978.85
OI0002313,O001160,P016,7,125.47,74.08,804.21
OI0002314,O001160,P018,15,269.9,471.3,3577.2
OI0002315,O001161,P016,100,125.33,284.15,12248.85
OI0002316,O001161,P017,10,286.69,316.63,2550.27
OI0002317,O001162,P016,94,113.82,520.11,10178.97
OI0002318,O001162,P013,53,206.08,956.44,9965.8
OI0002319,O001163,P015,56,279.71,1779.05,13884.71
OI0002320,O001163,P014,74,187.52,1595.77,12280.71
OI0002321,O001164,P018,50,272.7,1510.09,12124.91
OI0002322,O001164,P017,78,283.8,1750.95,20385.45
OI0002323,O001164,P018,56,281.34,114.36,15640.68
OI0002324,O001165,P015,76,251.05,650.35,18429.45
OI0002325,O001165,P016,101,127.3,665.69,12191.61
