touchpoint_id,customer_id,campaign_id,touchpoint_time,touchpoint_type,sales_rep_id,cost_amount
T001155,C0072,CAMP006,2025-05-30,ONLINE,SR013,1446.6
T001156,C0087,CAMP006,2025-04-28,ONLINE,SR016,1242.16
T001157,C0082,CAMP006,2025-05-23,ONLINE,SR018,967.4
T001158,C0082,CAMP007,2025-05-30,EMAIL,SR018,2743.88
T001159,C0087,CAMP001,2025-06-01,CONFERENCE,SR016,1180.19
T001160,C0087,CAMP006,2025-05-16,CONFERENCE,SR016,2910.61
T001161,C0074,CAMP007,2025-06-12,EMAIL,SR017,1126.34
T001162,C0088,CAMP007,2025-05-20,CONFERENCE,SR018,2948.97
T001163,C0088,CAMP006,2025-05-21,CONFERENCE,SR018,767.59
T001164,C0063,CAMP010,2025-06-15,EMAIL,SR018,1516.86
T001165,C0063,CAMP013,2025-05-18,EMAIL,SR018,1379.75
T001166,C0071,CAMP010,2025-05-21,EMAIL,SR018,297.32
T001167,C0071,CAMP014,2025-05-03,EMAIL,SR018,2552.14
T001168,C0063,CAMP012,2025-05-23,HOSPITAL_VISIT,SR014,1710.65
T001169,C0063,CAMP007,2025-05-05,CONFERENCE,SR014,760.83
T001170,C0073,CAMP009,2025-06-14,ONLINE,SR015,788.53
T001171,C0073,CAMP007,2025-06-14,ONLINE,SR015,541.59
T001172,C0066,CAMP002,2025-05-28,ONLINE,SR014,1570.93
T001173,C0115,CAMP010,2025-05-10,EMAIL,SR021,1377.54
T001174,C0094,CAMP015,2025-05-11,HOSPITAL_VISIT,SR019,1428.5
T001175,C0115,CAMP014,2025-05-24,CONFERENCE,SR022,2796.88
T001176,C0095,CAMP011,2025-05-03,ONLINE,SR022,2485.76
T001177,C0118,CAMP009,2025-05-19,EMAIL,SR021,2088.05
T001178,C0111,CAMP003,2025-05-30,HOSPITAL_VISIT,SR023,1992.11
T001179,C0111,CAMP011,2025-05-07,ONLINE,SR023,2594.45
T001180,C0104,CAMP006,2025-06-21,CONFERENCE,SR022,1260.69
T001181,C0011,CAMP005,2025-07-05,HOSPITAL_VISIT,SR001,1020.67
T001182,C0009,CAMP009,2025-06-22,ONLINE,SR001,2010.7
T001183,C0009,CAMP011,2025-06-04,HOSPITAL_VISIT,SR001,431.36
T001184,C0029,CAMP007,2025-06-28,CONFERENCE,SR003,449.41
T001185,C0002,CAMP005,2025-06-16,CONFERENCE,SR003,426.19
T001186,C0019,CAMP011,2025-07-14,EMAIL,SR002,1090.14
T001187,C0005,CAMP005,2025-06-03,EMAIL,SR003,2106.46
T001188,C0005,CAMP004,2025-06-13,CONFERENCE,SR003,763.35
T001189,C0015,CAMP010,2025-07-12,ONLINE,SR004,1507.54
T001190,C0024,CAMP003,2025-06-20,CONFERENCE,SR002,1047.83
T001191,C0001,CAMP003,2025-06-27,ONLINE,SR002,726.55
T001192,C0001,CAMP015,2025-06-06,EMAIL,SR002,2130.85
T001193,C0016,CAMP010,2025-07-11,EMAIL,SR003,2452.96
T001194,C0020,CAMP009,2025-06-05,EMAIL,SR002,1671.75
T001195,C0028,CAMP015,2025-06-29,EMAIL,SR005,1007.64
T001196,C0012,CAMP009,2025-06-14,EMAIL,SR003,368.17
T001197,C0014,CAMP006,2025-06-13,ONLINE,SR003,2032.81
T001198,C0014,CAMP014,2025-06-25,ONLINE,SR003,1904.51
T001199,C0006,CAMP003,2025-06-25,EMAIL,SR001,1634.4
T001200,C0021,CAMP006,2025-07-03,CONFERENCE,SR003,1109.33
T001201,C0024,CAMP004,2025-07-08,HOSPITAL_VISIT,SR002,2784.84
T001202,C0040,CAMP012,2025-06-22,ONLINE,SR010,1594.98
T001203,C0060,CAMP008,2025-07-02,EMAIL,SR009,1442.0
T001204,C0043,CAMP011,2025-07-03,EMAIL,SR008,2380.29
T001205,C0059,CAMP010,2025-07-02,ONLINE,SR012,1287.06
T001206,C0056,CAMP001,2025-06-26,ONLINE,SR010,2892.65
T001207,C0054,CAMP007,2025-06-30,ONLINE,SR009,694.08
T001208,C0054,CAMP014,2025-06-26,CONFERENCE,SR009,2908.13
T001209,C0033,CAMP009,2025-06-18,ONLINE,SR007,1545.68
T001210,C0039,CAMP014,2025-06-21,ONLINE,SR011,819.48
T001211,C0039,CAMP010,2025-07-04,ONLINE,SR011,2849.56
T001212,C0039,CAMP010,2025-06-08,HOSPITAL_VISIT,SR009,2124.03
T001213,C0039,CAMP013,2025-06-21,CONFERENCE,SR009,2811.27
T001214,C0059,CAMP015,2025-06-14,HOSPITAL_VISIT,SR011,1460.87
T001215,C0059,CAMP003,2025-06-15,CONFERENCE,SR011,1765.11
T001216,C0037,CAMP003,2025-06-26,ONLINE,SR011,2019.99
T001217,C0037,CAMP015,2025-07-02,ONLINE,SR011,430.87
T001218,C0048,CAMP001,2025-06-23,CONFERENCE,SR008,2095.11
T001219,C0077,CAMP010,2025-06-04,ONLINE,SR017,2031.03
T001220,C0062,CAMP001,2025-06-21,HOSPITAL_VISIT,SR014,1461.16
T001221,C0074,CAMP009,2025-06-23,EMAIL,SR018,2332.79
T001222,C0077,CAMP014,2025-06-14,EMAIL,SR015,2950.78
T001223,C0081,CAMP003,2025-05-29,HOSPITAL_VISIT,SR015,2900.95
T001224,C0068,CAMP006,2025-07-16,ONLINE,SR016,295.45
T001225,C0068,CAMP008,2025-06-22,ONLINE,SR016,2643.08
T001226,C0065,CAMP008,2025-06-18,ONLINE,SR016,2525.4
T001227,C0065,CAMP010,2025-07-08,CONFERENCE,SR016,2614.39
T001228,C0063,CAMP012,2025-05-27,CONFERENCE,SR017,1747.52
T001229,C0087,CAMP009,2025-07-05,ONLINE,SR018,1406.67
T001230,C0068,CAMP015,2025-06-28,CONFERENCE,SR016,902.86
T001231,C0068,CAMP011,2025-06-05,ONLINE,SR016,977.35
T001232,C0112,CAMP011,2025-05-29,ONLINE,SR024,2253.0
T001233,C0105,CAMP005,2025-06-19,ONLINE,SR022,1683.84
T001234,C0094,CAMP003,2025-06-27,CONFERENCE,SR021,1544.56
T001235,C0116,CAMP012,2025-06-01,HOSPITAL_VISIT,SR019,1828.18
T001236,C0112,CAMP008,2025-06-30,HOSPITAL_VISIT,SR019,2939.16
T001237,C0109,CAMP001,2025-06-25,CONFERENCE,SR024,1364.74
T001238,C0109,CAMP008,2025-07-12,HOSPITAL_VISIT,SR024,853.85
T001239,C0103,CAMP006,2025-06-08,ONLINE,SR021,1786.96
T001240,C0103,CAMP002,2025-05-25,EMAIL,SR021,2516.09
T001241,C0095,CAMP008,2025-06-11,ONLINE,SR023,654.98
T001242,C0095,CAMP005,2025-06-13,CONFERENCE,SR023,761.46
T001243,C0003,CAMP009,2025-08-09,ONLINE,SR005,2572.1
T001244,C0003,CAMP010,2025-08-05,EMAIL,SR002,982.34
T001245,C0022,CAMP002,2025-07-19,EMAIL,SR001,2886.46
T001246,C0016,CAMP012,2025-07-26,CONFERENCE,SR006,2456.34
T001247,C0002,CAMP002,2025-08-08,EMAIL,SR001,2876.44
T001248,C0011,CAMP012,2025-08-08,EMAIL,SR005,1591.66
T001249,C0012,CAMP012,2025-07-24,ONLINE,SR001,2269.95
T001250,C0027,CAMP010,2025-07-04,EMAIL,SR004,2061.83
T001251,C0027,CAMP015,2025-07-26,ONLINE,SR004,401.3
T001252,C0014,CAMP008,2025-07-26,ONLINE,SR004,1271.91
T001253,C0014,CAMP004,2025-08-12,EMAIL,SR004,1263.06
T001254,C0019,CAMP012,2025-07-18,HOSPITAL_VISIT,SR004,2269.01
T001255,C0019,CAMP009,2025-07-10,CONFERENCE,SR004,1103.23
T001256,C0004,CAMP010,2025-07-03,ONLINE,SR003,974.49
T001257,C0004,CAMP008,2025-07-24,HOSPITAL_VISIT,SR003,475.02
T001258,C0019,CAMP002,2025-07-11,CONFERENCE,SR001,2923.83
T001259,C0023,CAMP008,2025-07-22,CONFERENCE,SR005,1181.67
T001260,C0023,CAMP003,2025-08-04,ONLINE,SR005,1813.35
T001261,C0029,CAMP002,2025-06-27,ONLINE,SR004,2539.03
T001262,C0029,CAMP012,2025-06-30,CONFERENCE,SR004,348.06
T001263,C0019,CAMP001,2025-08-01,CONFERENCE,SR003,436.15
T001264,C0019,CAMP010,2025-08-03,ONLINE,SR003,2841.8
T001265,C0028,CAMP006,2025-08-18,EMAIL,SR001,1363.8
T001266,C0028,CAMP015,2025-08-07,ONLINE,SR001,579.42
T001267,C0025,CAMP009,2025-07-15,HOSPITAL_VISIT,SR002,695.83
T001268,C0028,CAMP008,2025-07-15,CONFERENCE,SR006,2463.52
T001269,C0028,CAMP014,2025-08-02,ONLINE,SR006,522.04
T001270,C0009,CAMP014,2025-07-30,EMAIL,SR004,568.32
T001271,C0009,CAMP003,2025-07-22,EMAIL,SR004,1607.67
T001272,C0012,CAMP011,2025-08-05,ONLINE,SR001,2431.71
T001273,C0057,CAMP007,2025-07-23,EMAIL,SR008,878.36
T001274,C0057,CAMP014,2025-07-29,EMAIL,SR008,437.95
T001275,C0040,CAMP008,2025-07-08,EMAIL,SR009,1426.44
T001276,C0040,CAMP011,2025-07-09,HOSPITAL_VISIT,SR009,2646.33
T001277,C0033,CAMP014,2025-07-03,EMAIL,SR010,2244.4
T001278,C0035,CAMP001,2025-07-10,ONLINE,SR008,1938.83
T001279,C0035,CAMP009,2025-07-23,CONFERENCE,SR011,2362.63
T001280,C0035,CAMP002,2025-08-02,HOSPITAL_VISIT,SR011,1672.28
T001281,C0032,CAMP006,2025-08-07,ONLINE,SR011,346.88
T001282,C0031,CAMP009,2025-08-01,HOSPITAL_VISIT,SR011,2653.39
T001283,C0031,CAMP001,2025-08-11,HOSPITAL_VISIT,SR011,1766.03
T001284,C0046,CAMP006,2025-08-07,ONLINE,SR011,1680.92
T001285,C0046,CAMP004,2025-07-04,EMAIL,SR011,2542.87
T001286,C0052,CAMP010,2025-07-28,ONLINE,SR012,825.44
T001287,C0050,CAMP002,2025-07-21,EMAIL,SR007,230.73
T001288,C0035,CAMP003,2025-07-01,CONFERENCE,SR009,1972.45
T001289,C0035,CAMP013,2025-08-04,ONLINE,SR009,2847.53
T001290,C0056,CAMP009,2025-07-16,ONLINE,SR009,2186.75
T001291,C0056,CAMP003,2025-07-13,EMAIL,SR009,1864.09
T001292,C0045,CAMP009,2025-07-17,ONLINE,SR010,1971.14
T001293,C0077,CAMP009,2025-07-07,HOSPITAL_VISIT,SR013,2608.27
T001294,C0082,CAMP008,2025-07-20,ONLINE,SR013,221.07
T001295,C0082,CAMP008,2025-07-28,ONLINE,SR013,1694.77
T001296,C0065,CAMP004,2025-06-30,ONLINE,SR016,2200.95
T001297,C0065,CAMP012,2025-07-25,ONLINE,SR016,2349.06
T001298,C0077,CAMP013,2025-07-13,ONLINE,SR018,1313.84
T001299,C0081,CAMP014,2025-07-14,HOSPITAL_VISIT,SR013,633.87
T001300,C0081,CAMP011,2025-07-09,EMAIL,SR013,693.89
T001301,C0071,CAMP005,2025-07-18,CONFERENCE,SR014,1793.84
T001302,C0063,CAMP011,2025-07-30,EMAIL,SR014,2569.13
T001303,C0079,CAMP011,2025-08-01,HOSPITAL_VISIT,SR014,2174.23
T001304,C0078,CAMP014,2025-07-23,HOSPITAL_VISIT,SR016,712.56
T001305,C0089,CAMP004,2025-08-06,EMAIL,SR016,1534.36
T001306,C0082,CAMP006,2025-07-26,CONFERENCE,SR017,2888.95
T001307,C0082,CAMP004,2025-07-23,CONFERENCE,SR017,1429.51
T001308,C0086,CAMP009,2025-06-23,ONLINE,SR016,258.39
T001309,C0098,CAMP007,2025-07-09,EMAIL,SR023,2407.11
T001310,C0118,CAMP009,2025-07-30,EMAIL,SR021,1407.32
T001311,C0118,CAMP014,2025-07-22,EMAIL,SR021,809.45
T001312,C0111,CAMP003,2025-08-03,ONLINE,SR023,1303.86
T001313,C0111,CAMP014,2025-07-04,EMAIL,SR023,529.39
T001314,C0092,CAMP007,2025-08-15,EMAIL,SR020,2596.82
T001315,C0092,CAMP011,2025-08-18,CONFERENCE,SR020,2163.1
T001316,C0016,CAMP005,2025-09-01,ONLINE,SR002,1802.71
T001317,C0016,CAMP003,2025-08-19,EMAIL,SR002,840.38
T001318,C0027,CAMP004,2025-08-20,HOSPITAL_VISIT,SR002,2948.54
T001319,C0009,CAMP002,2025-09-01,HOSPITAL_VISIT,SR002,1098.77
T001320,C0018,CAMP003,2025-08-09,HOSPITAL_VISIT,SR005,1184.84
T001321,C0018,CAMP006,2025-09-07,HOSPITAL_VISIT,SR005,2657.54
T001322,C0009,CAMP003,2025-08-09,EMAIL,SR003,527.18
T001323,C0009,CAMP010,2025-08-10,ONLINE,SR003,2512.07
T001324,C0027,CAMP001,2025-09-09,ONLINE,SR001,1546.47
T001325,C0015,CAMP007,2025-08-24,EMAIL,SR003,605.65
T001326,C0027,CAMP011,2025-08-06,CONFERENCE,SR002,399.5
T001327,C0027,CAMP005,2025-08-08,ONLINE,SR002,2228.56
T001328,C0027,CAMP003,2025-09-08,CONFERENCE,SR003,630.76
T001329,C0016,CAMP010,2025-09-05,ONLINE,SR002,244.81
T001330,C0016,CAMP001,2025-08-30,CONFERENCE,SR003,2873.41
T001331,C0016,CAMP010,2025-08-30,HOSPITAL_VISIT,SR003,862.19
T001332,C0003,CAMP014,2025-08-28,EMAIL,SR002,2205.07
T001333,C0010,CAMP011,2025-08-15,CONFERENCE,SR006,206.04
T001334,C0030,CAMP004,2025-08-12,EMAIL,SR002,441.99
T001335,C0030,CAMP001,2025-08-05,CONFERENCE,SR002,1113.25
T001336,C0003,CAMP015,2025-08-20,ONLINE,SR003,1559.98
T001337,C0003,CAMP007,2025-08-21,HOSPITAL_VISIT,SR003,2533.28
T001338,C0018,CAMP006,2025-08-21,ONLINE,SR002,692.23
T001339,C0016,CAMP006,2025-09-01,CONFERENCE,SR002,1068.94
T001340,C0016,CAMP013,2025-07-27,CONFERENCE,SR002,2936.27
T001341,C0028,CAMP002,2025-08-02,ONLINE,SR006,1807.6
T001342,C0028,CAMP010,2025-08-08,ONLINE,SR006,1708.08
T001343,C0006,CAMP008,2025-08-21,ONLINE,SR002,2309.19
T001344,C0006,CAMP006,2025-09-08,EMAIL,SR002,846.51
T001345,C0030,CAMP013,2025-08-20,ONLINE,SR004,690.08
T001346,C0030,CAMP011,2025-08-29,EMAIL,SR004,1902.41
T001347,C0020,CAMP015,2025-08-27,ONLINE,SR001,2410.01
T001348,C0007,CAMP006,2025-08-30,HOSPITAL_VISIT,SR001,2519.62
T001349,C0007,CAMP006,2025-08-19,CONFERENCE,SR001,360.26
T001350,C0004,CAMP007,2025-09-13,ONLINE,SR006,1583.27
T001351,C0004,CAMP001,2025-08-09,HOSPITAL_VISIT,SR006,1760.91
T001352,C0004,CAMP013,2025-09-05,HOSPITAL_VISIT,SR006,2191.88
T001353,C0015,CAMP005,2025-08-29,EMAIL,SR002,1050.07
T001354,C0015,CAMP014,2025-08-19,EMAIL,SR002,2942.48
T001355,C0033,CAMP005,2025-08-10,EMAIL,SR011,2520.49
T001356,C0033,CAMP015,2025-08-20,HOSPITAL_VISIT,SR011,2634.8
T001357,C0058,CAMP005,2025-08-29,EMAIL,SR011,967.48
T001358,C0058,CAMP008,2025-08-25,CONFERENCE,SR011,2486.27
T001359,C0043,CAMP001,2025-08-16,EMAIL,SR012,1036.54
T001360,C0043,CAMP014,2025-09-11,EMAIL,SR012,2330.02
T001361,C0031,CAMP002,2025-09-10,CONFERENCE,SR007,267.28
T001362,C0031,CAMP009,2025-09-01,ONLINE,SR007,2203.58
T001363,C0047,CAMP003,2025-08-05,EMAIL,SR009,1965.57
T001364,C0047,CAMP009,2025-08-19,CONFERENCE,SR009,257.52
T001365,C0036,CAMP004,2025-09-07,EMAIL,SR007,1578.06
T001366,C0036,CAMP006,2025-09-16,ONLINE,SR007,2213.89
T001367,C0033,CAMP008,2025-08-23,HOSPITAL_VISIT,SR008,2656.0
T001368,C0059,CAMP001,2025-08-29,EMAIL,SR007,1350.58
T001369,C0035,CAMP001,2025-08-18,HOSPITAL_VISIT,SR011,2705.0
T001370,C0043,CAMP012,2025-08-23,EMAIL,SR009,1199.6
T001371,C0043,CAMP013,2025-08-26,EMAIL,SR009,1825.63
T001372,C0038,CAMP002,2025-09-08,ONLINE,SR011,1046.84
T001373,C0049,CAMP007,2025-08-30,HOSPITAL_VISIT,SR008,1005.01
T001374,C0049,CAMP010,2025-09-02,CONFERENCE,SR008,1883.48
T001375,C0038,CAMP012,2025-08-30,EMAIL,SR010,2002.15
T001376,C0042,CAMP002,2025-08-31,EMAIL,SR012,2776.73
T001377,C0042,CAMP005,2025-08-23,CONFERENCE,SR012,881.86
T001378,C0046,CAMP004,2025-09-22,ONLINE,SR010,2721.45
T001379,C0043,CAMP009,2025-09-13,CONFERENCE,SR012,2244.16
T001380,C0031,CAMP011,2025-08-20,ONLINE,SR007,2712.37
T001381,C0031,CAMP007,2025-08-08,HOSPITAL_VISIT,SR007,2828.1
T001382,C0032,CAMP008,2025-09-05,HOSPITAL_VISIT,SR012,2680.17
T001383,C0032,CAMP008,2025-08-29,EMAIL,SR012,1154.72
T001384,C0032,CAMP006,2025-09-07,ONLINE,SR011,1567.46
T001385,C0032,CAMP007,2025-08-22,HOSPITAL_VISIT,SR011,573.66
T001386,C0052,CAMP001,2025-09-16,HOSPITAL_VISIT,SR011,2571.02
T001387,C0052,CAMP009,2025-08-31,CONFERENCE,SR011,2785.87
T001388,C0045,CAMP006,2025-08-04,EMAIL,SR007,1963.87
T001389,C0037,CAMP014,2025-08-13,CONFERENCE,SR009,2691.66
T001390,C0037,CAMP010,2025-09-03,ONLINE,SR009,654.95
T001391,C0069,CAMP002,2025-08-22,HOSPITAL_VISIT,SR014,1471.78
T001392,C0069,CAMP015,2025-08-10,HOSPITAL_VISIT,SR014,2382.5
T001393,C0068,CAMP009,2025-09-06,CONFERENCE,SR015,2491.89
T001394,C0072,CAMP011,2025-08-29,HOSPITAL_VISIT,SR017,2891.11
T001395,C0072,CAMP010,2025-08-09,ONLINE,SR017,2545.63
T001396,C0076,CAMP008,2025-08-24,ONLINE,SR013,1394.18
T001397,C0079,CAMP008,2025-08-06,ONLINE,SR018,770.25
T001398,C0079,CAMP013,2025-09-05,HOSPITAL_VISIT,SR018,213.03
T001399,C0065,CAMP015,2025-09-13,CONFERENCE,SR018,1711.69
T001400,C0065,CAMP001,2025-08-16,CONFERENCE,SR018,2790.35
T001401,C0084,CAMP011,2025-08-18,HOSPITAL_VISIT,SR016,994.5
T001402,C0084,CAMP011,2025-08-26,EMAIL,SR016,816.36
T001403,C0067,CAMP008,2025-09-14,CONFERENCE,SR016,952.45
T001404,C0067,CAMP001,2025-09-20,CONFERENCE,SR016,2617.63
T001405,C0083,CAMP006,2025-08-26,ONLINE,SR018,1565.18
T001406,C0070,CAMP005,2025-09-16,CONFERENCE,SR015,2540.46
T001407,C0070,CAMP012,2025-09-16,EMAIL,SR015,1221.73
T001408,C0085,CAMP008,2025-09-18,ONLINE,SR016,242.67
T001409,C0085,CAMP010,2025-09-03,EMAIL,SR016,1151.91
T001410,C0086,CAMP015,2025-08-12,EMAIL,SR018,398.42
T001411,C0086,CAMP007,2025-09-10,ONLINE,SR013,1882.88
T001412,C0086,CAMP003,2025-08-27,HOSPITAL_VISIT,SR013,1510.99
T001413,C0095,CAMP004,2025-07-24,EMAIL,SR024,369.92
T001414,C0120,CAMP004,2025-08-19,CONFERENCE,SR023,1824.42
T001415,C0120,CAMP015,2025-08-13,ONLINE,SR023,983.96
T001416,C0102,CAMP012,2025-08-28,CONFERENCE,SR020,2982.82
T001417,C0102,CAMP005,2025-08-25,ONLINE,SR020,2426.08
T001418,C0110,CAMP006,2025-09-03,ONLINE,SR020,677.24
T001419,C0110,CAMP010,2025-09-12,EMAIL,SR020,1703.38
T001420,C0111,CAMP007,2025-08-22,ONLINE,SR024,436.33
T001421,C0111,CAMP007,2025-09-18,CONFERENCE,SR024,2900.34
T001422,C0092,CAMP012,2025-09-13,EMAIL,SR019,1620.18
T001423,C0115,CAMP015,2025-08-13,HOSPITAL_VISIT,SR023,353.5
T001424,C0115,CAMP011,2025-09-08,HOSPITAL_VISIT,SR023,1594.15
T001425,C0099,CAMP003,2025-08-08,EMAIL,SR019,1816.73
T001426,C0099,CAMP005,2025-08-21,CONFERENCE,SR019,475.34
T001427,C0100,CAMP007,2025-09-01,EMAIL,SR023,1888.01
T001428,C0100,CAMP008,2025-09-02,ONLINE,SR023,2081.57
T001429,C0018,CAMP006,2025-09-27,EMAIL,SR006,1049.75
T001430,C0029,CAMP007,2025-09-29,CONFERENCE,SR005,2499.3
T001431,C0029,CAMP010,2025-09-12,ONLINE,SR005,2660.52
T001432,C0009,CAMP015,2025-09-30,CONFERENCE,SR004,2483.63
T001433,C0005,CAMP012,2025-09-25,HOSPITAL_VISIT,SR005,687.56
T001434,C0020,CAMP007,2025-09-14,EMAIL,SR001,301.19
T001435,C0020,CAMP012,2025-09-22,ONLINE,SR001,1001.97
T001436,C0015,CAMP006,2025-10-15,HOSPITAL_VISIT,SR004,1279.2
T001437,C0006,CAMP006,2025-09-14,HOSPITAL_VISIT,SR002,284.97
T001438,C0018,CAMP007,2025-09-13,HOSPITAL_VISIT,SR005,840.32
T001439,C0018,CAMP010,2025-09-23,ONLINE,SR005,1027.95
T001440,C0018,CAMP005,2025-09-10,CONFERENCE,SR003,1435.23
T001441,C0007,CAMP010,2025-09-12,CONFERENCE,SR003,1532.4
T001442,C0007,CAMP004,2025-09-11,EMAIL,SR005,980.64
T001443,C0013,CAMP009,2025-09-25,EMAIL,SR005,2266.47
T001444,C0013,CAMP003,2025-10-07,HOSPITAL_VISIT,SR005,2218.21
T001445,C0023,CAMP011,2025-08-30,EMAIL,SR002,2825.15
T001446,C0023,CAMP005,2025-09-18,CONFERENCE,SR002,1567.31
T001447,C0030,CAMP004,2025-10-11,CONFERENCE,SR003,2530.8
T001448,C0014,CAMP015,2025-08-31,HOSPITAL_VISIT,SR004,493.6
T001449,C0021,CAMP014,2025-09-22,HOSPITAL_VISIT,SR002,2416.74
T001450,C0004,CAMP007,2025-09-10,ONLINE,SR005,321.69
T001451,C0004,CAMP003,2025-09-10,ONLINE,SR005,1795.29
T001452,C0009,CAMP015,2025-10-09,EMAIL,SR005,563.99
T001453,C0004,CAMP002,2025-10-03,ONLINE,SR001,1308.5
T001454,C0043,CAMP013,2025-10-10,HOSPITAL_VISIT,SR008,2990.04
T001455,C0031,CAMP002,2025-10-06,HOSPITAL_VISIT,SR012,2287.97
T001456,C0057,CAMP014,2025-08-30,CONFERENCE,SR012,798.6
T001457,C0057,CAMP004,2025-09-24,HOSPITAL_VISIT,SR012,1310.2
T001458,C0031,CAMP005,2025-09-26,ONLINE,SR007,602.56
T001459,C0043,CAMP005,2025-09-17,ONLINE,SR011,2092.48
T001460,C0043,CAMP008,2025-10-02,CONFERENCE,SR011,2450.72
T001461,C0056,CAMP008,2025-09-23,HOSPITAL_VISIT,SR010,1365.27
T001462,C0056,CAMP012,2025-09-21,CONFERENCE,SR010,381.55
T001463,C0038,CAMP003,2025-09-28,EMAIL,SR008,1684.13
T001464,C0049,CAMP015,2025-10-15,EMAIL,SR010,740.41
T001465,C0045,CAMP010,2025-10-09,EMAIL,SR010,2728.11
T001466,C0045,CAMP009,2025-10-18,ONLINE,SR010,1768.11
T001467,C0040,CAMP004,2025-10-09,EMAIL,SR008,2028.41
T001468,C0040,CAMP008,2025-10-21,HOSPITAL_VISIT,SR008,2916.77
T001469,C0044,CAMP005,2025-09-06,EMAIL,SR007,2211.57
T001470,C0044,CAMP002,2025-09-13,ONLINE,SR007,946.52
T001471,C0044,CAMP009,2025-09-20,EMAIL,SR008,1860.45
T001472,C0044,CAMP011,2025-09-10,HOSPITAL_VISIT,SR008,2996.59
T001473,C0060,CAMP013,2025-09-16,EMAIL,SR008,952.9
T001474,C0056,CAMP010,2025-09-17,CONFERENCE,SR009,1409.92
T001475,C0055,CAMP004,2025-10-02,EMAIL,SR011,334.18
T001476,C0055,CAMP011,2025-10-14,EMAIL,SR011,1701.83
T001477,C0056,CAMP007,2025-10-04,EMAIL,SR007,342.8
T001478,C0069,CAMP008,2025-10-19,CONFERENCE,SR018,2735.56
T001479,C0085,CAMP006,2025-09-29,EMAIL,SR018,1091.44
T001480,C0087,CAMP011,2025-10-06,HOSPITAL_VISIT,SR017,2185.97
T001481,C0087,CAMP001,2025-09-19,ONLINE,SR017,2057.03
T001482,C0062,CAMP009,2025-09-20,HOSPITAL_VISIT,SR013,526.41
T001483,C0071,CAMP015,2025-09-10,EMAIL,SR014,2664.65
T001484,C0071,CAMP003,2025-09-19,ONLINE,SR014,2043.88
T001485,C0071,CAMP013,2025-10-05,EMAIL,SR016,809.4
T001486,C0077,CAMP008,2025-09-27,EMAIL,SR013,1371.6
T001487,C0077,CAMP015,2025-09-18,CONFERENCE,SR014,872.26
T001488,C0077,CAMP014,2025-10-03,ONLINE,SR014,2121.51
T001489,C0079,CAMP010,2025-09-23,EMAIL,SR016,1817.59
T001490,C0074,CAMP003,2025-08-28,ONLINE,SR014,511.72
T001491,C0089,CAMP001,2025-10-08,HOSPITAL_VISIT,SR013,690.69
T001492,C0089,CAMP012,2025-09-19,HOSPITAL_VISIT,SR013,768.26
T001493,C0102,CAMP012,2025-09-27,CONFERENCE,SR023,1168.62
T001494,C0102,CAMP015,2025-10-07,CONFERENCE,SR023,2729.83
T001495,C0120,CAMP011,2025-09-20,HOSPITAL_VISIT,SR021,510.5
T001496,C0120,CAMP005,2025-09-15,CONFERENCE,SR021,2720.47
T001497,C0095,CAMP003,2025-08-30,ONLINE,SR019,2730.53
T001498,C0106,CAMP003,2025-09-20,ONLINE,SR021,1059.39
T001499,C0097,CAMP010,2025-09-09,HOSPITAL_VISIT,SR021,1336.73
T001500,C0011,CAMP005,2025-09-28,ONLINE,SR004,2544.96
T001501,C0003,CAMP010,2025-11-05,ONLINE,SR006,2379.8
T001502,C0029,CAMP003,2025-10-20,CONFERENCE,SR002,1759.15
T001503,C0003,CAMP002,2025-10-11,EMAIL,SR003,1616.37
T001504,C0003,CAMP012,2025-10-21,ONLINE,SR003,1819.8
T001505,C0022,CAMP002,2025-10-16,CONFERENCE,SR006,2904.14
T001506,C0022,CAMP002,2025-10-12,CONFERENCE,SR006,1689.7
T001507,C0016,CAMP011,2025-11-20,EMAIL,SR004,343.81
T001508,C0003,CAMP004,2025-10-29,CONFERENCE,SR005,1541.1
T001509,C0002,CAMP006,2025-11-18,CONFERENCE,SR004,1366.2
T001510,C0012,CAMP004,2025-11-16,HOSPITAL_VISIT,SR003,2960.12
T001511,C0012,CAMP005,2025-11-11,CONFERENCE,SR003,243.02
T001512,C0015,CAMP008,2025-11-01,EMAIL,SR006,464.4
T001513,C0015,CAMP007,2025-10-09,CONFERENCE,SR006,2370.14
T001514,C0012,CAMP001,2025-10-13,CONFERENCE,SR002,755.92
T001515,C0005,CAMP015,2025-10-04,HOSPITAL_VISIT,SR001,261.6
T001516,C0028,CAMP011,2025-10-03,ONLINE,SR003,2245.17
T001517,C0028,CAMP007,2025-10-11,CONFERENCE,SR003,2233.04
T001518,C0008,CAMP014,2025-11-09,EMAIL,SR002,1039.82
T001519,C0008,CAMP002,2025-10-16,CONFERENCE,SR002,1138.36
T001520,C0017,CAMP005,2025-11-05,CONFERENCE,SR005,931.1
T001521,C0016,CAMP011,2025-10-29,CONFERENCE,SR001,626.94
T001522,C0016,CAMP015,2025-10-09,EMAIL,SR001,2795.08
T001523,C0010,CAMP009,2025-10-08,CONFERENCE,SR006,578.28
T001524,C0010,CAMP009,2025-11-06,ONLINE,SR006,2404.78
T001525,C0013,CAMP014,2025-09-24,CONFERENCE,SR004,732.46
